University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Cranfield University,Bedford,United Kingdom,MSc in Applied Artificial Intelligence,Artificial Intelligence,26580.0,GBP,2810569.2
University of Reading,Reading,United Kingdom,MSc in Climate Change and Artificial Intelligence (AI),Artificial Intelligence,26950.0,GBP,2849693.0
Teesside University,Darlington,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,17000.0,GBP,1797580.0
Teesside University,Darlington,United Kingdom,MSc in Artificial Intelligence With Data Analytics,Artificial Intelligence,15000.0,GBP,1586100.0
Teesside University,Darlington,United Kingdom,MSc in Applied Artificial Intelligence,Artificial Intelligence,14000.0,GBP,1480360.0
Coventry University,Coventry,United Kingdom,MSc in Connected Autonomous Vehicles Engineering,Artificial Intelligence,18250.0,GBP,1929755.0
Coventry University,Coventry,United Kingdom,"MSc in Control, Automation and Artificial Intelligence",Artificial Intelligence,20050.0,GBP,2120087.0
Coventry University,Coventry,United Kingdom,MSc in Artificial Intelligence and Human Factors,Artificial Intelligence,18600.0,GBP,1966764.0
Coventry University,Coventry,United Kingdom,MSc in Connected Autonomous Vehicle Systems,Artificial Intelligence,20050.0,GBP,2120087.0
University of Aberdeen,Aberdeen City,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,27000.0,GBP,2854980.0
Maastricht University,Limburg,Netherlands,MS in Artificial Intelligence,Artificial Intelligence,19100.0,EUR,1706585.0
University of St Andrews,Fife,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,29950.0,GBP,3166913.0
Heinrich Heine University Düsseldorf,North Rhine-Westphilia,Germany,MSc in Artificial Intelligence and Data Science,Artificial Intelligence,600.0,EUR,53610.0
University of Düsseldorf (Heinrich-Heine),North Rhine-Westphilia,Germany,MSc in Artificial Intelligence and Data Science,Artificial Intelligence,,EUR,
Birmingham City University,Birmingham,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,17710.0,GBP,1872655.4
Technical University of Denmark,Copenhagen,Denmark,MSc in Human Centered Artificial Intelligence,Artificial Intelligence,15000.0,USD,1253400.0
Swansea University,Wales,United Kingdom,MSc in Human Centered Big Data and Artificial Intelligence,Artificial Intelligence,19150.0,GBP,2024921.0
University of East London,London,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,15960.0,GBP,1687610.4
University of Hertfordshire,Hertfordshire,United Kingdom,MSc in Artificial Intelligence and Robotics with Placement Year,Artificial Intelligence,16500.0,GBP,1744710.0
University of Hertfordshire,Hertfordshire,United Kingdom,MSc in  Artificial Intelligence and Robotics,Artificial Intelligence,15450.0,GBP,1633683.0
"Seneca College, Newnham",Toronto,Canada,Graduate certificate in Artificial Intelligence,Artificial Intelligence,21652.0,CAD,1320772.0
University of Hertfordshire,Hertfordshire,United Kingdom,MSc in Artificial Intelligence and Robotics with Advanced Research,Artificial Intelligence,17950.0,GBP,1898033.0
University of Trier,Rhineland-Palatinate,Germany,Msc in Natural Language Processing,Artificial Intelligence,,EUR,
Lambton College,Sarnia,Canada,Graduate certificate in Artificial intelligence and Machine Learning,Artificial Intelligence,13553.0,CAD,826733.0
Lambton College,Sarnia,Canada,Graduate Certificate in Artificial Intelligence,Artificial Intelligence,13185.0,CAD,804285.0
Radboud University,Gelderland,Netherlands,MSc in Artificial Intelligence - Intelligent Technology,Artificial Intelligence,18296.0,EUR,1634747.6
University of Kent,Kent,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,22700.0,GBP,2400298.0
University of Surrey,Surrey,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,26500.0,GBP,2802110.0
University of Greenwich,London,United Kingdom,MSc in Machine Intelligence,Artificial Intelligence,15100.0,GBP,1596674.0
University of Huddersfield,York,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,17000.0,GBP,1797580.0
"EDHEC Business School,Lille",Paris,France,MSc in Data Analytics and Artificial Intelligence,Artificial Intelligence,14200.0,EUR,1268770.0
"Conestoga College, Waterloo",Waterloo,Canada,Graduate certificate in Applied Artificial Intelligence and Machine Learning (Optional Co-op),Artificial Intelligence,15383.0,CAD,938363.0
Anglia Ruskin University,London,United Kingdom,MSc in Artificial Intelligence and Big Data,Artificial Intelligence,15800.0,GBP,1670692.0
Anglia Ruskin University,London,United Kingdom,Masters in Artificial Intelligence with cyber security,Artificial Intelligence,15800.0,GBP,1670692.0
University of Hull,Kingston upon Hull,United Kingdom,MSc in Artificial Intelligence and Data Science,Artificial Intelligence,14000.0,GBP,1480360.0
"Humber College, North",Toronto,Canada,Graduate certificate in Artificial Intelligence with Machine Learning,Artificial Intelligence,17302.0,CAD,1055422.0
Loyalist College,Belleville,Canada,Graduate certificate in Artificial Intelligence and Data Science,Artificial Intelligence,15000.0,CAD,915000.0
"Nottingham Trent University, Clifton Campus",Nottingham,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,19500.0,GBP,2061930.0
University of Stirling,Stirling,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,22900.0,GBP,2421446.0
"Northumbria University, Newcastle",Newcastle upon Tyne,United Kingdom,MSc in Artificial Intelligence,Artificial Intelligence,16500.0,GBP,1744710.0
