University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
Loyola Marymount University,California,United States,Masters in Civil Engineering,Civil,46080.0,USD,3850444.8
Western New England University,Massachusetts,United States,MS in Civil Engineering,Civil,39750.0,USD,3321510.0
Federation University Australia,Victoria,Australia,Masters in Engineering Technology (Civil Engineering),Civil,31080.0,AUD,1732088.4
Waseda University,Tokyo,Japan,MS in Civil Engineering,Civil,,JP,
Kyushu University,Fukuoka,Japan,Masters in Civil Structural Engineering,Civil,,JP,
University of Hartford,Connecticut,United States,MEng in Civil Engineering,Civil,18680.0,USD,1560900.8
University of Hartford,Connecticut,United States,MS in Civil Engineering,Civil,18680.0,USD,1560900.8
Teesside University,Darlington,United Kingdom,MSc in Civil and Structural Engineering,Civil,17000.0,GBP,1797580.0
Teesside University,Darlington,United Kingdom,MSc in Civil and Structural Engineering (with Advanced Practice),Civil,8500.0,GBP,898790.0
Coventry University,Coventry,United Kingdom,MSc in Civil Engineering,Civil,18600.0,GBP,1966764.0
Coventry University,Coventry,United Kingdom,MSc in Civil Engineering Project Management,Civil,18600.0,GBP,1966764.0
Catholic University Of America,District of Columbia,United States,MS in Civil Engineering,Civil,37000.0,USD,3091720.0
University of Victoria British Columbia,British Columbia,Canada,MASc in Civil Engineering,Civil,7920.0,CAD,483120.0
Jackson State University,Mississippi,United States,MS in Civil Engineering,Civil,23040.0,USD,1925222.4
Birmingham City University,Birmingham,United Kingdom,MSc in Civil Engineering,Civil,16870.0,GBP,1783833.8
Bucknell University,Pennsylvania,United States,MS in Civil Engineering,Civil,64418.0,USD,5382768.08
Technical University of Denmark,Copenhagen,Denmark,MSc in Civil Engineering,Civil,15000.0,USD,1253400.0
Swansea University,Wales,United Kingdom,MSc in Civil Engineering (by Research),Civil,23100.0,GBP,2442594.0
Swansea University,Wales,United Kingdom,MSc in Civil Engineering,Civil,22250.0,GBP,2352715.0
"Nottingham Trent University, City Campus",Nottingham,United Kingdom,MSc in Civil Engineering,Civil,17500.0,GBP,1850450.0
Montana Tech,Montana,United States,MS in General Engineering - Civil,Civil,26680.0,USD,2229380.8
University of East London,London,United Kingdom,MSc in Civil Engineering,Civil,15960.0,GBP,1687610.4
University of East London,London,United Kingdom,MSc in Civil Engineering with Environmental Management,Civil,15240.0,GBP,1611477.6
University of East London,London,United Kingdom,MSc in Civil Engineering with Sustainability,Civil,15240.0,GBP,1611477.6
University of Portsmouth,Portsmouth,United Kingdom,MSc in Civil Engineering,Civil,19200.0,GBP,2030208.0
University of Dundee,Dundee City,United Kingdom,MSc in Civil Engineering,Civil,26600.0,GBP,2812684.0
University of Southern Queensland,Queensland,Australia,Masters in Professional Engineering (Civil Engineering),Civil,35200.0,AUD,1961696.0
University of Surrey,Surrey,United Kingdom,MSc in Civil Engineering,Civil,23900.0,GBP,2527186.0
Université Grenoble-Alpes,Isère,France,MS in Civil Engineering,Civil,4990.0,EUR,445856.5
University of Greenwich,London,United Kingdom,MSc in Civil Engineering with Industrial Practice,Civil,,GBP,
University of Greenwich,London,United Kingdom,MSc in Civil Engineering,Civil,16300.0,GBP,1723562.0
Anglia Ruskin University,London,United Kingdom,MSc in Construction and Civil Engineering Management,Civil,15800.0,GBP,1670692.0
Merrimack College,Massachusetts,United States,MS in Civil Engineering,Civil,32896.0,USD,2748789.76
Luleå University of Technology,Norrbottens l'n,Sweden,MSc in Civil Engineering - Mining and Geotechnical Engineering,Civil,140000.0,SEK,1113000.0
University of Sherbrooke,Sherbrooke,Canada,MASc in Civil Engineering,Civil,34200.0,CAD,2086200.0
University of Sherbrooke,Sherbrooke,Canada,MEng in Civil Engineering,Civil,34200.0,CAD,2086200.0
London South Bank University,London,United Kingdom,MSc in Civil Engineering,Civil,15500.0,GBP,1638970.0
Kobe University,Hyogo,Japan,ME in Civil Engineering,Civil,535800.0,JP,278616.0
Wentworth Institute of Technology,Massachusetts,United States,MS in Civil Engineering,Civil,,USD,
Abertay University,Dundee City,United Kingdom,MSc in Civil Engineering (by Research),Civil,15750.0,GBP,1665405.0
Abertay University,Dundee City,United Kingdom,MPhil in Civil Engineering,Civil,15750.0,GBP,1665405.0
Leeds Beckett University,Leeds,United Kingdom,MSc in Civil Engineering,Civil,16000.0,GBP,1691840.0
St Martin University,Washington,United States,MS in Civil Engineering,Civil,19800.0,USD,1654488.0
University of Wolverhampton,Wolverhampton,United Kingdom,BEng in Civil Engineering,Civil,13450.0,GBP,1422203.0
University of Wolverhampton,Wolverhampton,United Kingdom,MSc in Civil Engineering  Management,Civil,15450.0,GBP,1633683.0
University of Wolverhampton,Wolverhampton,United Kingdom,MSc in Civil Engineering with Professional Practice,Civil,15450.0,GBP,1633683.0
Edinburgh Napier University,Edinburgh,United Kingdom,MSc in Transport Planning & Engineering,Civil,17090.0,GBP,1807096.6
The Hong Kong University of Science and Technology,New Territories,Hong Kong,MPhil in Civil Infrastructural Engineering and Management,Civil,98000.0,USD,8188880.0
The Hong Kong University of Science and Technology,New Territories,Hong Kong,MSc in Management of Civil Infrastructure,Civil,98000.0,USD,8188880.0
University of South Wales,Wales,United Kingdom,MSc in Civil Engineering,Civil,16000.0,GBP,1691840.0
University of South Wales,Wales,United Kingdom,MSc in Civil and Structural Engineering,Civil,,GBP,
University of Bologna,Bologna,Italy,MS in Civil Engineering,Civil,,EUR,
University of Derby,Derby,United Kingdom,MSc in  Civil Engineering and Construction Management,Civil,14900.0,GBP,1575526.0
University of Brighton,Brighton and Hove,United Kingdom,MSc in Civil Engineering,Civil,15900.0,GBP,1681266.0
Ulster University,Coleraine,United Kingdom,MSc in Civil and Infrastructure Engineering,Civil,17090.0,GBP,1807096.6
Liverpool John Moores University,Liverpool,United Kingdom,MSc in Civil Engineering,Civil,18250.0,GBP,1929755.0
University of the West of Scotland,London,United Kingdom,MSc in Civil Engineering,Civil,17250.0,GBP,1824015.0
