University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
The University of Edinburgh,Edinburgh,United Kingdom,Masters in Architecture,Architecture,32200.0,GBP,3404828.0
University of Edinburgh,Edinburgh,United Kingdom,MA in Architectural History and Heritage,Architecture,23100.0,GBP,2442594.0
"University of Nebraska, Lincoln",Nebraska,United States,MArch in Architecture,Architecture,36743.0,USD,3070245.08
University College London,London,United Kingdom,MArch in Cinematic and Videogame Architecture,Architecture,35000.0,GBP,3700900.0
University College London,London,United Kingdom,Masters in Architecture,Architecture,31100.0,GBP,3288514.0
University College London,London,United Kingdom,MArch in Architectural Design,Architecture,37500.0,GBP,3965250.0
Lawrence Technological University,Michigan,United States,MArch in Architecture,Architecture,60075.0,USD,5019867.0
Laval University,Quebec,Canada,M. Sc in architectural sciences - urban design,Architecture,15224.0,CAD,928664.0
Laval University,Quebec,Canada,M. ARCH in Architecture,Architecture,15224.0,CAD,928664.0
The University of Queensland,Queensland,Australia,Masters in Architecture,Architecture,42576.0,AUD,2372760.48
North Dakota State University,North Dakota,United States,Masters in Architecture,Architecture,36777.0,USD,3073086.12
California Polytechnic State University,California,United States,MS in Architecture,Architecture,2000.0,USD,167120.0
"California State Polytechnic University, Pomona",California,United States,MArch in Architecture,Architecture,28500.0,USD,2381460.0
University of New Mexico,New Mexico,United States,MArch in Architecture (Track 3),Architecture,37455.0,USD,3129739.8
University of New Mexico,New Mexico,United States,Masters in Architecture,Architecture,30645.0,USD,2560696.2
"The City College of New York, CCNY",New York,United States,Masters in Architecture,Architecture,45360.0,USD,3790281.6
University of Memphis,Tennessee,United States,MArch in Architecture,Architecture,28350.0,USD,2368926.0
Bowling Green State University,Ohio,United States,MArch in Architecture,Architecture,21952.0,USD,1834309.12
The University of Adelaide,South Australia,Australia,Masters in Architecture,Architecture,45500.0,AUD,2535715.0
University of Oregon,Oregon,United States,MS in Architecture,Architecture,48285.0,USD,4034694.6
Ecole Polytechnique Fédérale de Lausanne,Vaud,Switzerland,MS in Architecture,Architecture,1460.0,CHF,136539.2
University of Leeds,Leeds,United Kingdom,MArch in Architecture,Architecture,14000.0,GBP,1480360.0
"Curtin University, Perth",Western Australia,Australia,Masters in Architecture,Architecture,34125.0,AUD,1901786.25
The University of Auckland,Auckland,New Zealand,MArch(Prof)HousSt in Architecture (Professional) and Housing Studies,Architecture,46752.0,NZ,2390429.76
The University of Auckland,Auckland,New Zealand,MArch(Prof)HerCons in Architecture (Professional) and Heritage Conservation,Architecture,46752.0,NZ,2390429.76
The University of Auckland,Auckland,New Zealand,MArch in Architecture,Architecture,46752.0,NZ,2390429.76
The University of Auckland,Auckland,New Zealand,MArch(Prof) in Architecture (Professional) and Urban Planning (Professional),Architecture,46752.0,NZ,2390429.76
The University of Auckland,Auckland,New Zealand,MArch(Prof) in Architecture (Professional),Architecture,46752.0,NZ,2390429.76
University of Miami,Florida,United States,MArch in Architecture,Architecture,43578.0,USD,3641377.68
University of Technology Sydney,New South Wales,Australia,Masters in Architecture (Research),Architecture,35690.0,AUD,1989003.7
University of Technology Sydney,New South Wales,Australia,Masters in Architecture,Architecture,45504.0,AUD,2535937.92
Queensland University of Technology,Queensland,Australia,Masters in Architecture,Architecture,37200.0,AUD,2073156.0
South Dakota State University,South Dakota,United States,M-Arch in Architecture,Architecture,15697.0,USD,1311641.32
"University of Nevada, Las Vegas",Nevada,United States,MArch in Architecture,Architecture,24050.0,USD,2009618.0
The University of Manchester,Manchester,United Kingdom,MArch in Architecture,Architecture,30000.0,GBP,3172200.0
Swinburne University of Technology,Victoria,Australia,Masters in Architecture and Urban Design,Architecture,41840.0,AUD,2331743.2
Swinburne University of Technology,Victoria,Australia,Masters in Architecture,Architecture,41840.0,AUD,2331743.2
University of Idaho,Idaho,United States,MArch in Architecture,Architecture,27993.0,USD,2339095.08
Chalmers University of Technology,Stockholms l'n,Sweden,MSc in Architecture and Planning Beyond Sustainability,Architecture,210000.0,SEK,1669500.0
Kennesaw State University,Georgia,United States,M.Sc in Architecture,Architecture,,USD,
Kennesaw State University,Georgia,United States,Masters in Architecture,Architecture,,USD,
Auckland University of Technology,Auckland,New Zealand,MSc in Architecture (Professional),Architecture,41600.0,NZ,2127008.0
Montana State University at Bozeman,Montana,United States,MArch in Architecture,Architecture,33376.0,USD,2788898.56
The University of Tokyo,Tokyo,Japan,Masters in Architecture,Architecture,,JP,
The University of Western Australia,Western Australia,Australia,Masters in Architecture (Design),Architecture,38800.0,AUD,2162324.0
University of Louisiana at Lafayette,Louisiana,United States,MArch in Architecture,Architecture,25416.0,USD,2123760.96
Miami University,Ohio,United States,MArch in Architecture,Architecture,42510.0,USD,3552135.6
Bauhaus-Universität Weimar,Thuringia,Germany,MSc in European Urban Studies,Architecture,,EUR,
